H_A_per_m,B_T
-1.974826773113136369e-01,9.769462621146429715e-01
-2.116104987400149184e-01,9.766962622440579223e-01
-2.257298872319779548e-01,9.764462623819204490e-01
-2.398408492919088530e-01,9.761962625284823503e-01
-2.539433909443005177e-01,9.759462626832086096e-01
-2.680375156816126037e-01,9.756962628467479304e-01
-2.821232296156495067e-01,9.754462630189550953e-01
-2.962005393384288254e-01,9.751962631997568298e-01
-3.102694514419681582e-01,9.749462633891642360e-01
-3.243299725182851034e-01,9.746962635873475111e-01
-3.383821092030530053e-01,9.744462637937795213e-01
-3.524258680882894623e-01,9.741962640087340475e-01
-3.664612557660120729e-01,9.739462642325805719e-01
-3.804882788718941811e-01,9.736962644649731491e-01
-3.945069440416091311e-01,9.734462647056368878e-01
-4.085172578671745214e-01,9.731962649546056499e-01
-4.225192267223292220e-01,9.729462652123468391e-01
-4.365128571990908313e-01,9.726962654787891793e-01
-4.504981559767884391e-01,9.724462657532957355e-01
-4.644751296474396440e-01,9.721962660368450582e-01
-4.784437848903735357e-01,9.719462663288789273e-01
-4.924041283849192041e-01,9.716962666289111761e-01
-5.063561667230942476e-01,9.714462669380873328e-01
-5.202999066278835016e-01,9.711962672552741926e-01
-5.342353547349603105e-01,9.709462675809676924e-01
-5.481625176799980181e-01,9.706962679157292717e-01
-5.620814021859814602e-01,9.704462682586171285e-01
-5.759920148885839808e-01,9.701962686103077216e-01
-5.898943614193967733e-01,9.699462689703369778e-01
-6.037884474973225224e-01,9.696962693384821863e-01
-6.176742797580345723e-01,9.694462697155288300e-01
-6.315518649245177585e-01,9.691962701007216241e-01
-6.454212096761011708e-01,9.689462704941484983e-01
-6.592823206921138990e-01,9.686962708959533375e-01
-6.731352046518850329e-01,9.684462713063365369e-01
-6.869798682347436625e-01,9.681962717255545581e-01
-7.008163181636746231e-01,9.679462721531280067e-01
-7.146445611616627502e-01,9.676962725886734118e-01
-7.284646038643813881e-01,9.674462730334306704e-01
-7.422764522526676956e-01,9.671962734865071631e-01
-7.560801103428502756e-01,9.669462739475163104e-01
-7.698755845959794897e-01,9.666962744168193788e-01
-7.836628816913844275e-01,9.664462748951310189e-01
-7.974420083957056704e-01,9.661962753816610849e-01
-8.112129714319280538e-01,9.659462758765406942e-01
-8.249757775230364132e-01,9.656962763798334626e-01
-8.387304333920155841e-01,9.654462768916360904e-01
-8.524769458055061477e-01,9.651962774113225230e-01
-8.662153214428371939e-01,9.649462779399087253e-01
-8.799455670706493038e-01,9.646962784768288168e-01
-8.936676894119273129e-01,9.644462790223513604e-01
-9.073816952333118024e-01,9.641962795759905225e-01
-9.210875895552135262e-01,9.639462801380486168e-01
-9.347853738182720917e-01,9.636962807084683558e-01
-9.484750544835378605e-01,9.634462812868868076e-01
-9.621566383613071594e-01,9.631962818737022092e-01
-9.758301322618763152e-01,9.629462824693385548e-01
-9.894955430828531462e-01,9.626962830726493170e-01
-1.003152877590878234e+00,9.624462836849481118e-01
-1.016802142683559396e+00,9.621962843053293302e-01
-1.030443345214848705e+00,9.619462849335556065e-01
-1.044076491995042488e+00,9.616962855702007040e-01
-1.057701589878092818e+00,9.614462862150751077e-01
-1.071318645674296022e+00,9.611962868687996542e-01
-1.084927666281259917e+00,9.609462875304121132e-01
-1.098528658509280831e+00,9.606962882005579685e-01
-1.112121629212310836e+00,9.604462888791005515e-01
-1.125706585200646259e+00,9.601962895659842401e-01
-1.139283533240927682e+00,9.599462902609986470e-01
-1.152852480187107176e+00,9.596962909639977779e-01
-1.166413432849481069e+00,9.594462916757239279e-01
-1.179966397820066959e+00,9.591962923956984799e-01
-1.193511381297980734e+00,9.589462931241014010e-01
-1.207048390137174465e+00,9.586962938604136619e-01
-1.220577431191600226e+00,9.584462946045866349e-01
-1.234098511271554344e+00,9.581962953573951447e-01
-1.247611637230988890e+00,9.579462961187991121e-01
-1.261116815967511684e+00,9.576962968879578764e-01
-1.274614054291419052e+00,9.574462976656530344e-01
-1.288103359100318812e+00,9.571962984510544725e-01
-1.301584737204507292e+00,9.569462992449622174e-01
-1.315058195457936563e+00,9.566963000473659440e-01
-1.328523740758214444e+00,9.564463008574463077e-01
-1.341981379915637262e+00,9.561963016760381961e-01
-1.355431119784157090e+00,9.559463025031749162e-01
-1.368872966999447272e+00,9.556963033383618633e-01
-1.382306923787950836e+00,9.554463041818200830e-01
-1.395732995301045776e+00,9.551963050334687511e-01
-1.409151188392684162e+00,9.549463058934197779e-01
-1.422561509960473813e+00,9.546963067609567366e-01
-1.435963966814711057e+00,9.544463076369854582e-01
-1.449358565853003711e+00,9.541963085207814110e-01
-1.462745313885648102e+00,9.539463094132437648e-01
-1.476124217810252048e+00,9.536963103136367748e-01
-1.489495284480767623e+00,9.534463112220318282e-01
-1.502858520751146898e+00,9.531963121384949833e-01
-1.516213933475341946e+00,9.529463130630829726e-01
-1.529561529507304840e+00,9.526963139958447568e-01
-1.542901315700987652e+00,9.524463149368190829e-01
-1.556233298910342455e+00,9.521963158860404786e-01
-1.569557485989321322e+00,9.519463168435560174e-01
-1.582873883791876324e+00,9.516963178094675069e-01
-1.596182498386156112e+00,9.514463187828288149e-01
-1.609483334268702492e+00,9.511963197647459456e-01
-1.622776398206156045e+00,9.509463207549981867e-01
-1.636061697139780335e+00,9.506963217526482879e-01
-1.649339237923527435e+00,9.504463227583728191e-01
-1.662609027411349416e+00,9.501963237727936162e-01
-1.675871072544509843e+00,9.499463247948662925e-01
-1.689125380176960789e+00,9.496963258251729378e-01
-1.702371957206310071e+00,9.494463268634542041e-01
-1.715610810486509763e+00,9.491963279102425544e-01
-1.728841946915167682e+00,9.489463289652299016e-01
-1.742065373389891647e+00,9.486963300281230360e-01
-1.755281096808289476e+00,9.484463310985705720e-01
-1.768489124024313242e+00,9.481963321770120467e-01
-1.781689461324390322e+00,9.479463332640741813e-01
-1.794882114514734894e+00,9.476963343586645161e-01
-1.808067090405643285e+00,9.474463354612759902e-01
-1.821244395851067566e+00,9.471963365721536299e-01
-1.834414037704959810e+00,9.469463376915130404e-01
-1.847576022821272090e+00,9.466963388186876438e-01
-1.860730357879333496e+00,9.464463399536880983e-01
-1.873877049689440355e+00,9.461963410971315769e-01
-1.887016105149200484e+00,9.459463422483173067e-01
-1.900147531112565957e+00,9.456963434073417663e-01
-1.913271334433488846e+00,9.454463445742671279e-01
-1.926387521965921223e+00,9.451963457491326936e-01
-1.939496100563815162e+00,9.449463469319773212e-01
-1.952597077081122734e+00,9.446963481227885762e-01
-1.965690458371796012e+00,9.444463493215481398e-01
-1.978776251246131324e+00,9.441963505289804326e-01
-1.991854462601736486e+00,9.439463517441006868e-01
-2.004925099292563573e+00,9.436963529667190542e-01
-2.017988166731925048e+00,9.434463541980236956e-01
-2.031043670114854649e+00,9.431963554370202951e-01
-2.044091616251648702e+00,9.429463566842301026e-01
-2.057132011996259280e+00,9.426963579394133097e-01
-2.070164864202638455e+00,9.424463592022792602e-01
-2.083190179681082554e+00,9.421963604733279984e-01
-2.096207965285543651e+00,9.419463617521794951e-01
-2.109218227869973816e+00,9.416963630384099782e-01
-2.122220974201013632e+00,9.414463643332299236e-01
-2.135216211176270917e+00,9.411963656353047325e-01
-2.148203945562386252e+00,9.409463669459392499e-01
-2.161184184256967455e+00,9.406963682638562751e-01
-2.174156934026655108e+00,9.404463695900975306e-01
-2.187122201725401283e+00,9.401963709239739009e-01
-2.200079994119846560e+00,9.399463722664341825e-01
-2.213030318063943014e+00,9.396963736166940029e-01
-2.225973180367986970e+00,9.394463749747626879e-01
-2.238908587842274756e+00,9.391963763406007137e-01
-2.251836547297102697e+00,9.389463777141255907e-01
-2.264757065542767123e+00,9.386963790952208564e-01
-2.277670148647416681e+00,9.384463804849688673e-01
-2.290575798968461640e+00,9.381963818820181489e-01
-2.303474022486739159e+00,9.379463832870614803e-01
-2.316364826056201309e+00,9.376963847001610342e-01
-2.329248216530800164e+00,9.374463861213199189e-01
-2.342124200808143542e+00,9.371963875496479579e-01
-2.354992785698527769e+00,9.369463889858897776e-01
-2.367853978055904918e+00,9.366963904298751808e-01
-2.380707784690571316e+00,9.364463918822202304e-01
-2.393554212063577324e+00,9.361963933423911310e-01
-2.406393266635973305e+00,9.359463948101640618e-01
-2.419224955218055584e+00,9.356963962859355943e-01
-2.432049284663776234e+00,9.354463977691884757e-01
-2.444866261783431582e+00,9.351963992601934894e-01
-2.457675893387317956e+00,9.349464007591561376e-01
-2.470478186285731681e+00,9.346964022662215266e-01
-2.483273147332624831e+00,9.344464037807510559e-01
-2.496060783294637986e+00,9.341964053037169480e-01
-2.508841101025723219e+00,9.339464068342152592e-01
-2.521614107336176858e+00,9.336964083721269736e-01
-2.534379808992639482e+00,9.334464099181195573e-01
-2.547138212805407420e+00,9.331964114719421000e-01
-2.559889325584776998e+00,9.329464130332825178e-01
-2.572633154097388797e+00,9.326964146026107683e-01
-2.585369705109883398e+00,9.324464161796726103e-01
-2.598098985345245637e+00,9.321964177642145799e-01
-2.610821001570116096e+00,9.319464193564580556e-01
-2.623535760551135354e+00,9.316964209566070965e-01
-2.636243269054943994e+00,9.314464225647947071e-01
-2.648943533891838342e+00,9.311964241802215270e-01
-2.661636561086311303e+00,9.309464258036321826e-01
-2.674322353345019110e+00,9.306964274351821054e-01
-2.687000916823421903e+00,9.304464290741059074e-01
-2.699672258244504519e+00,9.301964307211354477e-01
-2.712336384374907539e+00,9.299464323760650020e-01
-2.724993301981271543e+00,9.296964340386287828e-01
-2.737643017830237113e+00,9.294464357085511219e-01
-2.750285538644789085e+00,9.291964373862799942e-01
-2.762920871191568040e+00,9.289464390713130237e-01
-2.775549022149903067e+00,9.286964407648093944e-01
-2.788169998330090493e+00,9.284464424652949521e-01
-2.800783806411459409e+00,9.281964441737817761e-01
-2.813390453116994649e+00,9.279464458903508017e-01
-2.825989945213336796e+00,9.276964476141242866e-01
-2.838582289379814938e+00,9.274464493458768333e-01
-2.851167492339413911e+00,9.271964510854378005e-01
-2.863745560815118552e+00,9.269464528325572772e-01
-2.876316501529913694e+00,9.266964545869065262e-01
-2.888880321163128428e+00,9.264464563489683835e-01
-2.901437026394091845e+00,9.261964581191250989e-01
-2.913986623945788779e+00,9.259464598968020210e-01
-2.926529120497548320e+00,9.256964616822112024e-01
-2.939064522772355303e+00,9.254464634747370244e-01
-2.951592837405883074e+00,9.251964652753995599e-01
-2.964114071121116467e+00,9.249464670832805435e-01
-2.976628229724269659e+00,9.246964688988775771e-01
-2.989135318148441911e+00,9.244464707220541033e-01
-3.001635342941995077e+00,9.241964725534688174e-01
-3.014128309867487587e+00,9.239464743917542577e-01
-3.026614225167691075e+00,9.236964762384030081e-01
-3.039093095565590374e+00,9.234464780925236704e-01
-3.051564927740514577e+00,9.231964799539946753e-01
-3.064029728328137026e+00,9.229464818234853762e-01
-3.076487504051442556e+00,9.226964836998118313e-01
-3.088938261502448768e+00,9.224464855843266253e-01
-3.101382007360484749e+00,9.221964874765405940e-01
-3.113818748304879591e+00,9.219464893758724244e-01
-3.126248490971306637e+00,9.216964912825281742e-01
-3.138671241951783486e+00,9.214464931975009376e-01
-3.151087007925639227e+00,9.211964951199367313e-01
-3.163495795528547205e+00,9.209464970497662772e-01
-3.175897611396180764e+00,9.206964989868291482e-01
-3.188292462120557502e+00,9.204465009317520652e-01
-3.200680354337350764e+00,9.201965028841889715e-01
-3.213061294638578147e+00,9.199465048445812920e-01
-3.225435289659912996e+00,9.196965068123957865e-01
-3.237802345993372910e+00,9.194465087878865850e-01
-3.250162470274631232e+00,9.191965107703302662e-01
-3.262515669052049816e+00,9.189465127606754047e-01
-3.274861948961302005e+00,9.186965147580085089e-01
-3.287201316550749652e+00,9.184465167630880833e-01
-3.299533778412410356e+00,9.181965187756938596e-01
-3.311859341138301716e+00,9.179465207955396222e-01
-3.324178010403670669e+00,9.176965228229175819e-01
-3.336489791054304987e+00,9.174465248583640875e-01
-3.348794689594910778e+00,9.171965269009342281e-01
-3.361092712573849894e+00,9.169465289509683981e-01
-3.373383866539484188e+00,9.166965310087000773e-01
-3.385668158040175513e+00,9.164465330742398441e-01
-3.397945593667941466e+00,9.161965351467135088e-01
-3.410216179927488156e+00,9.159465372269199879e-01
-3.422479923367177435e+00,9.156965393146713206e-01
-3.434736830535371155e+00,9.154465414096818465e-01
-3.446986907936775424e+00,9.151965435124547188e-01
-3.459230162119752094e+00,9.149465456225011062e-01
-3.471466599589007274e+00,9.146965477401227673e-01
-3.483696226849247068e+00,9.144465498655226510e-01
-3.495919050448833332e+00,9.141965519979085020e-01
-3.508135076848816425e+00,9.139465541381736058e-01
-3.520344312597558201e+00,9.136965562853227585e-01
-3.532546764156109020e+00,9.134465584400459637e-01
-3.544742438029174991e+00,9.131965606020369108e-01
-3.556931340677806475e+00,9.129465627717829879e-01
-3.569113478606709577e+00,9.126965649487808196e-01
-3.581288858276934661e+00,9.124465671333181760e-01
-3.593457486149532087e+00,9.121965693255972285e-01
-3.605619368729207963e+00,9.119465715248732396e-01
-3.617774512433356904e+00,9.116965737320303909e-01
-3.629922923679373525e+00,9.114465759462035965e-01
-3.642064608404439241e+00,9.111965781679060017e-01
-3.654199572982292921e+00,9.109465803968761488e-01
-3.666327823830329180e+00,9.106965826335516878e-01
-3.678449366754762195e+00,9.104465848776148729e-01
-3.690564204549559690e+00,9.101965871292843069e-01
-3.702672343151903078e+00,9.099465893877384248e-01
-3.714773788979186975e+00,9.096965916539979657e-01
-3.726868548536117487e+00,9.094465939271684229e-01
-3.738956628240089231e+00,9.091965962080562624e-01
-3.751038034552152567e+00,9.089465984965249268e-01
-3.763112773933357857e+00,9.086966007922662181e-01
-3.775180852844755464e+00,9.084466030948372683e-01
-3.787242277660084255e+00,9.081966054054917414e-01
-3.799297054884050340e+00,9.079466077226580056e-01
-3.811345190890392587e+00,9.076966100473692345e-01
-3.823386692096505612e+00,9.074466123796464112e-01
-3.835421564919784032e+00,9.071966147194400198e-01
-3.847449815777622462e+00,9.069466170665606564e-01
-3.859471451087415517e+00,9.066966194207197738e-01
-3.871486477222902067e+00,9.064466217823929917e-01
-3.883494900601476729e+00,9.061966241510318598e-01
-3.895496727596878372e+00,9.059466265268818486e-01
-3.907491964582845867e+00,9.056966289100818468e-01
-3.919480617933118083e+00,9.054466313007185629e-01
-3.931462694021433890e+00,9.051966336987159467e-01
-3.943438199221532159e+00,9.049466361038669415e-01
-3.955407139863496013e+00,9.046966385167692914e-01
-3.967369522321064323e+00,9.044466409369852355e-01
-3.979325352967975959e+00,9.041966433639592182e-01
-3.991274636737330184e+00,9.039466457982354708e-01
-4.003217377820078582e+00,9.036966482397528200e-01
-4.015153596341519915e+00,9.034466506889127224e-01
-4.027083302298819945e+00,9.031966531452155778e-01
-4.039006499926586002e+00,9.029466556090927076e-01
-4.050923193503081166e+00,9.026966580801758511e-01
-4.062833387306568511e+00,9.024466605582114331e-01
-4.074737085571655371e+00,9.021966630439768320e-01
-4.086634292620260567e+00,9.019466655364446472e-01
-4.098525012643335685e+00,9.016966680362339392e-01
-4.110409249919143804e+00,9.014466705431527505e-01
-4.122287008725947999e+00,9.011966730575251550e-01
-4.134158293342011348e+00,9.009466755797888027e-01
-4.146023108132908419e+00,9.006966781086460649e-01
-4.157881457376902290e+00,9.004466806447450899e-01
-4.169733345395911783e+00,9.001966831879510966e-01
-4.181578776468199976e+00,8.999466857391369423e-01
-4.193417754959341437e+00,8.996966882974265500e-01
-4.205250285191254989e+00,8.994466908629670243e-01
-4.217076371529515200e+00,8.991966934350860141e-01
